"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"925";"Fahrni";"Anzahl Einwohner/-innen am Jahresende";810;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"927";"Heiligenschwendi";"Anzahl Einwohner/-innen am Jahresende";731;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"928";"Heimberg";"Anzahl Einwohner/-innen am Jahresende";7058;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"929";"Hilterfingen";"Anzahl Einwohner/-innen am Jahresende";4082;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"931";"Homberg";"Anzahl Einwohner/-innen am Jahresende";490;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"932";"Horrenbach-Buchen";"Anzahl Einwohner/-innen am Jahresende";227;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"934";"Oberhofen am Thunersee";"Anzahl Einwohner/-innen am Jahresende";2492;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"935";"Oberlangenegg";"Anzahl Einwohner/-innen am Jahresende";484;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"936";"Pohlern";"Anzahl Einwohner/-innen am Jahresende";243;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"938";"Sigriswil";"Anzahl Einwohner/-innen am Jahresende";4891;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"939";"Steffisburg";"Anzahl Einwohner/-innen am Jahresende";16467;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"940";"Teuffenthal (BE)";"Anzahl Einwohner/-innen am Jahresende";164;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"941";"Thierachern";"Anzahl Einwohner/-innen am Jahresende";2504;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"942";"Thun";"Anzahl Einwohner/-innen am Jahresende";43905;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"943";"Uebeschi";"Anzahl Einwohner/-innen am Jahresende";731;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"944";"Uetendorf";"Anzahl Einwohner/-innen am Jahresende";6001;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"945";"Unterlangenegg";"Anzahl Einwohner/-innen am Jahresende";1080;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"946";"Wachseldorn";"Anzahl Einwohner/-innen am Jahresende";229;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"947";"Zwieselberg";"Anzahl Einwohner/-innen am Jahresende";316;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"948";"Forst-Längenbühl";"Anzahl Einwohner/-innen am Jahresende";770;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"951";"Affoltern im Emmental";"Anzahl Einwohner/-innen am Jahresende";1211;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"952";"Dürrenroth";"Anzahl Einwohner/-innen am Jahresende";1092;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"953";"Eriswil";"Anzahl Einwohner/-innen am Jahresende";1333;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"954";"Huttwil";"Anzahl Einwohner/-innen am Jahresende";5136;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"955";"Lützelflüh";"Anzahl Einwohner/-innen am Jahresende";4366;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"956";"Rüegsau";"Anzahl Einwohner/-innen am Jahresende";3278;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"957";"Sumiswald";"Anzahl Einwohner/-innen am Jahresende";5159;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"958";"Trachselwald";"Anzahl Einwohner/-innen am Jahresende";912;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"959";"Walterswil (BE)";"Anzahl Einwohner/-innen am Jahresende";540;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"960";"Wyssachen";"Anzahl Einwohner/-innen am Jahresende";1120;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"971";"Attiswil";"Anzahl Einwohner/-innen am Jahresende";1549;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"972";"Berken";"Anzahl Einwohner/-innen am Jahresende";46;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"973";"Bettenhausen";"Anzahl Einwohner/-innen am Jahresende";696;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"975";"Farnern";"Anzahl Einwohner/-innen am Jahresende";224;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"976";"Graben";"Anzahl Einwohner/-innen am Jahresende";333;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"977";"Heimenhausen";"Anzahl Einwohner/-innen am Jahresende";1201;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"979";"Herzogenbuchsee";"Anzahl Einwohner/-innen am Jahresende";7438;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"980";"Inkwil";"Anzahl Einwohner/-innen am Jahresende";675;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"981";"Niederbipp";"Anzahl Einwohner/-innen am Jahresende";5418;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"982";"Niederönz";"Anzahl Einwohner/-innen am Jahresende";1782;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"983";"Oberbipp";"Anzahl Einwohner/-innen am Jahresende";1899;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"985";"Ochlenberg";"Anzahl Einwohner/-innen am Jahresende";535;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"987";"Rumisberg";"Anzahl Einwohner/-innen am Jahresende";495;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"988";"Seeberg";"Anzahl Einwohner/-innen am Jahresende";1616;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"989";"Thörigen";"Anzahl Einwohner/-innen am Jahresende";1191;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"990";"Walliswil bei Niederbipp";"Anzahl Einwohner/-innen am Jahresende";225;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"991";"Walliswil bei Wangen";"Anzahl Einwohner/-innen am Jahresende";611;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"992";"Wangen an der Aare";"Anzahl Einwohner/-innen am Jahresende";2494;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"993";"Wangenried";"Anzahl Einwohner/-innen am Jahresende";399;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"995";"Wiedlisbach";"Anzahl Einwohner/-innen am Jahresende";2578;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1001";"Doppleschwand";"Anzahl Einwohner/-innen am Jahresende";830;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1002";"Entlebuch";"Anzahl Einwohner/-innen am Jahresende";3387;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1004";"Flühli";"Anzahl Einwohner/-innen am Jahresende";1821;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1005";"Hasle (LU)";"Anzahl Einwohner/-innen am Jahresende";1794;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1007";"Romoos";"Anzahl Einwohner/-innen am Jahresende";652;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1008";"Schüpfheim";"Anzahl Einwohner/-innen am Jahresende";4251;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1009";"Werthenstein";"Anzahl Einwohner/-innen am Jahresende";2199;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1010";"Escholzmatt-Marbach";"Anzahl Einwohner/-innen am Jahresende";4474;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1021";"Aesch (LU)";"Anzahl Einwohner/-innen am Jahresende";1405;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1023";"Ballwil";"Anzahl Einwohner/-innen am Jahresende";2821;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1024";"Emmen";"Anzahl Einwohner/-innen am Jahresende";32380;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1025";"Ermensee";"Anzahl Einwohner/-innen am Jahresende";1032;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1026";"Eschenbach (LU)";"Anzahl Einwohner/-innen am Jahresende";3806;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1030";"Hitzkirch";"Anzahl Einwohner/-innen am Jahresende";6030;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1031";"Hochdorf";"Anzahl Einwohner/-innen am Jahresende";10033;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1032";"Hohenrain";"Anzahl Einwohner/-innen am Jahresende";2452;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1033";"Inwil";"Anzahl Einwohner/-innen am Jahresende";2919;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1037";"Rain";"Anzahl Einwohner/-innen am Jahresende";3129;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1039";"Römerswil";"Anzahl Einwohner/-innen am Jahresende";1789;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1040";"Rothenburg";"Anzahl Einwohner/-innen am Jahresende";7828;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1041";"Schongau";"Anzahl Einwohner/-innen am Jahresende";1061;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1051";"Adligenswil";"Anzahl Einwohner/-innen am Jahresende";5621;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1052";"Buchrain";"Anzahl Einwohner/-innen am Jahresende";6782;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1053";"Dierikon";"Anzahl Einwohner/-innen am Jahresende";1665;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1054";"Ebikon";"Anzahl Einwohner/-innen am Jahresende";14662;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1055";"Gisikon";"Anzahl Einwohner/-innen am Jahresende";1503;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"1056";"Greppen";"Anzahl Einwohner/-innen am Jahresende";1201;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
